ANOENC;NUMERO;Seguro_salud;TAMAMU;NMIEMB;NMIEM2;NUMOCUP;TIPHOGAR3;EDADSP;SEXOSP;ESTUDREDSP;OCUSP;INTERINPSP;REGTEN;SUPERF;INTERIN
2018;20759;0;4;02;00;00; 4;79; 1; 2; 2;02;1;066;02
2018;20760;1;1;04;00;02; 7;53; 1; 4; 1;05;1;130;07
2018;20761;0;2;01;00;00; 2;54; 6; 4; 2;03;1;090;03
2018;20762;0;5;05;00;00;10;63; 1; 1; 2;01;3;075;01
2018;20763;0;5;04;02;02; 7;44; 1; 3; 1;05;2;105;07
2018;20764;0;1;02;00;00;10;53; 1; 3; 2;04;1;085;05
2018;20765;0;3;02;00;02; 5;44; 1; 3; 1;-9;6;120;06
2018;20766;0;1;02;00;02; 5;47; 6; 3; 1;06;2;080;08
2018;20767;0;4;02;00;00; 5;63; 1; 2; 2;02;2;059;02
2018;20768;0;5;04;02;02; 7;41; 1; 3; 1;03;2;088;05
2018;20769;0;3;04;00;03;10;60; 1; 2; 1;03;2;070;05
2018;20770;0;1;01;00;01; 3;27; 1; 4; 1;02;3;090;02
2018;20771;0;1;04;00;03;10;58; 1; 2; 1;03;2;060;06
2018;20772;0;1;01;00;00; 1;85; 6; 3; 2;02;2;070;02
2018;20773;1;1;04;00;04;10;64; 1; 4; 1;-9;2;275;07
2018;20774;0;1;06;03;01; 8;49; 6; 1; 1;02;2;070;02
2018;20775;0;5;04;00;01; 7;55; 1; 1; 1;02;1;090;02
2018;20776;0;1;04;00;01; 7;47; 1; 3; 1;03;1;087;03
2018;20777;0;5;01;00;01; 2;34; 1; 3; 1;03;6;090;03
2018;20778;0;1;02;00;00; 4;75; 1; 1; 2;02;1;082;04
2018;20779;0;1;03;00;03;10;45; 6; 4; 1;02;3;050;05
2018;20780;0;5;03;00;02; 6;51; 6; 4; 1;04;2;090;06
2018;20781;0;2;02;00;00; 4;76; 1; 1; 2;04;1;100;05
2018;20782;0;5;03;00;01;10;73; 1; 2; 2;03;2;080;04
2018;20783;0;5;03;00;01; 6;66; 1; 1; 2;02;1;120;04
2018;20784;0;1;02;00;01;10;85; 6; 2; 2;03;1;055;05
2018;20785;0;4;01;00;00; 2;64; 6; 2; 2;02;1;140;02
2018;20786;0;4;04;01;02; 7;45; 6; 4; 1;-9;2;200;06
2018;20787;0;1;01;00;00; 2;47; 1; 4; 2;03;1;080;03
2018;20788;0;5;01;00;01; 2;56; 6; 3; 1;01;2;062;01
2018;20789;0;2;02;00;01;10;64; 6; 4; 1;04;2;105;04
2018;20790;0;5;03;01;01; 6;46; 1; 2; 1;05;2;100;05
2018;20791;0;1;02;00;00; 4;74; 1; 1; 2;03;1;118;05
2018;20792;0;1;02;00;00; 4;81; 1; 1; 2;04;1;090;04
2018;20793;0;1;02;00;00; 4;71; 1; 4; 2;06;1;140;08
2018;20794;0;1;02;00;02; 5;28; 1; 3; 1;03;1;075;05
2018;20795;0;2;03;01;02; 6;45; 1; 1; 1;02;1;170;03
2018;20796;0;5;01;00;01; 2;56; 6; 3; 1;04;2;067;04
2018;20797;0;2;02;00;00; 4;76; 1; 2; 2;07;1;100;08
2018;20798;0;5;01;00;00; 1;65; 1; 4; 2;05;1;130;05
2018;20799;0;5;02;00;00; 5;57; 1; 3; 2;07;1;200;07
2018;20800;0;5;03;01;02; 6;46; 6; 3; 1;03;1;090;04
2018;20801;0;5;03;01;02; 6;36; 1; 3; 1;04;2;090;07
2018;20802;0;1;02;00;01; 5;58; 1; 2; 1;-9;1;087;09
2018;20803;0;3;02;00;01;10;64; 6; 2; 2;02;1;088;04
2018;20804;0;3;01;00;00; 1;83; 1; 1; 2;03;1;160;03
2018;20805;0;3;02;00;01;10;52; 1; 1; 1;02;6;050;03
2018;20806;0;5;02;00;00; 4;82; 1; 1; 2;03;1;055;03
2018;20807;0;5;03;01;02; 6;39; 1; 2; 1;04;2;165;06
2018;20808;0;1;02;00;02; 5;32; 6; 4; 1;03;2;059;06
2018;20809;0;5;05;03;01; 8;44; 1; 4; 1;07;1;160;07
2018;20810;0;5;02;00;01; 5;61; 1; 1; 1;03;1;180;03
2018;20811;0;1;05;01;02;10;67; 1; 3; 2;03;1;073;07
2018;20812;1;1;01;00;00; 2;56; 6; 4; 2;02;5;078;02
2018;20813;0;1;04;02;01; 7;39; 1; 2; 1;02;3;090;02
2018;20814;0;5;03;00;00;10;64; 1; 1; 2;02;1;100;03
2018;20815;0;3;03;00;01;10;70; 1; 4; 2;-9;1;160;05
2018;20816;0;2;01;00;00; 1;85; 6; 3; 2;02;2;050;02
2018;20817;0;1;04;01;01;10;52; 6; 3; 1;03;3;089;04
2018;20818;0;4;05;01;01; 8;51; 1; 4; 1;07;2;190;07
2018;20819;0;5;01;00;00; 1;80; 1; 1; 2;02;1;060;02
2018;20820;0;5;02;00;00; 5;62; 1; 2; 2;02;1;200;04
2018;20821;0;1;03;01;01; 6;44; 1; 4; 1;02;3;078;02
2018;20822;0;2;05;00;02;10;53; 1; 3; 1;04;2;140;07
2018;20823;1;2;02;00;01; 5;57; 6; 4; 1;-9;1;165;07
2018;20824;0;1;01;00;00; 2;49; 6; 3; 2;03;4;053;03
2018;20825;0;4;03;00;03;10;58; 1; 4; 1;05;1;094;08
2018;20826;0;3;03;00;01;10;79; 6; 1; 2;02;2; -9;06
2018;20827;0;3;02;00;00; 4;78; 1; 1; 2;-9;2;090;05
2018;20828;0;4;01;00;00; 2;52; 6; 2; 2;02;2;067;02
2018;20829;0;1;02;01;01;10;40; 6; 4; 1;04;2;089;04
2018;20830;0;3;03;01;02; 6;40; 1; 3; 1;03;3;098;05
2018;20831;0;5;02;00;02; 5;62; 6; 2; 1;03;3;100;05
2018;20832;1;1;01;00;00; 1;65; 1; 4; 2;07;3;069;07
2018;20833;0;1;03;00;01; 6;36; 6; 2; 1;03;3;065;03
2018;20834;0;1;04;02;01; 7;35; 1; 1; 1;01;3;095;01
2018;20835;0;1;04;02;02; 7;36; 6; 4; 1;04;2;140;07
2018;20836;0;1;03;00;00;10;70; 1; 1; 2;04;1;080;04
2018;20837;0;5;04;02;01; 7;43; 1; 3; 1;04;2;095;05
2018;20838;0;3;03;00;01;10;64; 6; 4; 2;02;2;093;04
2018;20839;0;1;01;00;01; 2;35; 6; 4; 1;04;5;055;04
2018;20840;1;1;04;00;01; 7;62; 1; 4; 1;07;1;092;07
2018;20841;0;5;03;00;01;10;78; 1; 1; 2;02;1;110;02
2018;20842;0;5;01;00;00; 1;67; 6; 2; 2;04;1;065;04
2018;20843;0;1;01;00;00; 1;80; 6; 1; 2;02;3;080;02
2018;20844;0;5;01;00;01; 2;33; 6; 3; 1;03;2;127;03
2018;20845;0;5;03;00;00;10;65; 1; 1; 2;02;1;100;03
2018;20846;0;5;02;00;00; 4;74; 1; 1; 2;03;1;120;03
2018;20847;0;1;02;00;02; 5;51; 6; 4; 1;07;2;070;08
2018;20848;0;3;01;00;00; 1;85; 6; 1; 2;02;1;120;02
2018;20849;0;4;02;00;00; 4;65; 1; 2; 2;02;1;100;02
2018;20850;0;4;02;00;02; 5;38; 1; 3; 1;04;2;069;06
2018;20851;0;5;03;01;02; 6;54; 1; 2; 1;02;2;070;04
2018;20852;0;2;01;00;00; 1;78; 6; 1; 2;02;2;200;02
2018;20853;0;5;04;00;01;10;52; 1; 2; 1;02;1;112;03
2018;20854;0;1;02;00;01;10;48; 6; 2; 2;03;2;052;03
2018;20855;0;1;01;00;00; 1;72; 6; 4; 2;05;3;100;05
2018;20856;0;5;02;00;00; 5;55; 6; 2; 2;-9;1;090;06
2018;20857;1;2;02;01;01; 9;36; 6; 4; 1;05;2;090;05
2018;20858;0;1;05;03;02; 8;43; 1; 4; 1;03;1;092;04
2018;20859;0;5;03;01;01; 6;44; 1; 2; 1;03;2;090;03
2018;20860;0;1;01;00;00; 1;71; 6; 2; 2;02;1;070;02
2018;20861;0;5;03;00;01;10;67; 1; 2; 2;03;1;098;05
2018;20862;1;2;01;00;00; 1;71; 6; 4; 2;03;1;170;03
2018;20863;0;5;02;00;00; 4;73; 1; 1; 2;03;1;125;03
2018;20864;0;3;02;00;00; 4;66; 1; 3; 2;05;1;155;07
2018;20865;0;5;01;00;00; 1;85; 1; 1; 2;02;1;085;02
2018;20866;0;1;01;00;01; 3;26; 6; 4; 1;04;3;080;04
2018;20867;0;1;02;00;01; 9;49; 6; 3; 1;03;1;070;03
2018;20868;0;4;03;01;01;10;40; 6; 4; 1;03;1;280;05
2018;20869;0;5;02;00;00; 4;65; 1; 3; 2;02;1;066;02
2018;20870;1;3;04;02;01; 7;51; 1; 2; 1;05;1;070;05
2018;20871;0;1;01;00;00; 1;74; 6; 2; 2;02;1;064;02
2018;20872;1;5;02;00;00; 4;65; 1; 4; 2;05;1;090;05
2018;20873;0;3;04;00;02;10;56; 1; 4; 1;03;2;080;10
2018;20874;0;1;04;00;02; 7;54; 1; 2; 1;05;2;086;07
2018;20875;0;1;07;03;02;10;51; 6; 2; 1;02;3;070;03
2018;20876;0;1;01;00;01; 2;32; 6; 2; 1;03;6; -9;03
2018;20877;0;1;04;00;01;10;80; 1; 2; 2;02;1;070;03
2018;20878;0;1;03;00;02; 6;52; 1; 1; 1;02;1;070;03
2018;20879;0;3;04;02;01; 7;44; 1; 3; 1;04;2;125;04
2018;20880;0;1;02;00;02; 5;60; 1; 3; 1;06;1;085;07
2018;20881;0;5;02;00;00; 4;72; 1; 3; 2;06;1;225;07
2018;20882;0;1;02;00;02; 5;55; 6; 4; 1;07;1;114;09
2018;20883;0;5;02;00;02; 5;51; 6; 3; 1;03;1;125;05
2018;20884;0;1;03;00;03;10;60; 1; 3; 1;06;1;070;07
2018;20885;0;3;01;00;00; 1;79; 6; 1; 2;02;1;120;02
2018;20886;0;1;05;02;01; 8;33; 1; 2; 1;04;2;072;05
2018;20887;0;5;02;00;00; 4;65; 1; 3; 2;05;1;130;05
2018;20888;0;1;03;00;02; 6;51; 1; 4; 1;05;2;100;07
2018;20889;0;1;02;00;01; 9;55; 6; 4; 1;04;1;070;04
2018;20890;0;3;01;00;00; 1;85; 1; 1; 2;02;1;095;02
2018;20891;0;2;03;00;02; 6;57; 6; 3; 1;03;1;124;04
2018;20892;0;5;02;00;00; 4;72; 1; 1; 2;03;1;200;03
2018;20893;0;1;02;00;01; 4;62; 6; 4; 1;02;3;040;04
2018;20894;0;4;03;01;01; 6;43; 1; 2; 1;02;2;070;03
2018;20895;0;5;03;01;02; 6;38; 1; 4; 1;05;2;110;07
2018;20896;0;5;01;00;00; 1;85; 6; 1; 2;02;1;070;02
2018;20897;0;1;01;00;00; 3;25; 6; 4; 2;02;3;050;02
2018;20898;0;3;04;00;01;10;52; 1; 4; 1;03;2;111;06
2018;20899;0;1;01;00;00; 1;80; 6; 1; 2;02;1;080;02
2018;20900;0;1;02;00;02; 5;49; 6; 4; 1;04;1;083;07
2018;20901;0;5;02;00;00; 4;68; 1; 4; 2;05;1;140;05
2018;20902;0;2;04;00;01;10;58; 1; 2; 1;04;2;100;04
2018;20903;0;3;02;00;00;10;58; 6; 1; 2;02;5;058;02
2018;20904;0;3;02;00;00; 5;64; 1; 4; 2;04;2;200;04
2018;20905;0;4;01;00;00; 1;82; 1; 1; 2;02;1;080;02
2018;20906;0;1;02;00;02; 5;43; 1; 4; 1;04;2;095;06
2018;20907;1;1;04;01;02;10;32; 1; 4; 1;04;2;080;06
2018;20908;1;3;02;00;00; 4;67; 1; 2; 2;04;1;180;05
2018;20909;0;5;01;00;01; 2;50; 6; 4; 1;03;6;090;03
2018;20910;0;5;02;00;00; 4;70; 1; 2; 2;03;1;080;04
2018;20911;0;1;04;02;01; 7;51; 1; 1; 2;03;1;108;05
2018;20912;0;3;03;00;02;10;62; 1; 2; 1;03;2;200;06
2018;20913;0;4;03;00;01;10;54; 1; 3; 1;05;2;072;06
2018;20914;1;4;01;00;00; 1;85; 6; 2; 2;02;1;070;02
2018;20915;0;2;02;00;00; 4;66; 1; 2; 2;03;2;100;03
2018;20916;0;3;02;00;00; 4;74; 1; 1; 2;03;1;100;05
2018;20917;0;5;01;00;00; 1;77; 6; 1; 2;02;2;100;02
2018;20918;0;3;01;00;01; 2;47; 1; 3; 1;01;3;100;01
2018;20919;0;3;02;00;00; 5;48; 1; 4; 2;05;1;160;05
2018;20920;0;1;02;00;00; 4;76; 1; 2; 2;03;1;070;03
2018;20921;0;2;04;00;01;10;56; 1; 4; 1;02;2;090;02
2018;20922;0;1;06;02;02;10;55; 6; 3; 1;03;2;075;05
2018;20923;0;4;05;01;00;10;68; 1; 1; 2;04;1;155;07
2018;20924;1;1;04;02;01; 7;49; 1; 4; 1;03;2;076;03
2018;20925;0;1;04;02;01; 7;35; 1; 4; 2;02;3;087;03
2018;20926;0;3;02;01;00; 9;32; 6; 1; 2;03;3; -9;03
2018;20927;0;1;04;00;01;10;53; 6; 4; 1;07;2;200;07
2018;20928;0;5;02;00;00; 4;71; 1; 1; 2;03;1;180;03
2018;20929;0;1;02;00;01;10;48; 1; 2; 1;02;1;081;03
2018;20930;0;1;01;00;00; 1;84; 6; 1; 2;03;1;125;03
2018;20931;0;3;04;02;02; 7;38; 1; 1; 1;03;2;080;05
2018;20932;0;1;04;02;02; 7;42; 1; 3; 1;05;2;065;07
2018;20933;0;4;03;01;01; 9;47; 6; 3; 1;03;3;070;03
2018;20934;0;1;01;00;01; 2;50; 6; 3; 1;03;1;085;03
2018;20935;0;1;02;00;02; 5;24; 1; 4; 1;02;3;060;05
2018;20936;0;3;03;00;00;10;67; 1; 1; 2;03;1;095;03
2018;20937;0;2;06;01;01;10;59; 1; 4; 1;03;2;075;03
2018;20938;0;1;02;00;01;10;32; 1; 4; 1;02;4;069;02
2018;20939;1;1;03;00;02; 6;57; 1; 4; 1;04;2;110;07
2018;20940;0;2;01;00;01; 2;38; 1; 4; 1;03;2;099;03
2018;20941;0;1;02;00;01; 9;49; 6; 4; 1;-9;2;090;06
2018;20942;0;5;01;00;00; 1;75; 6; 1; 2;03;1;074;03
2018;20943;0;1;03;00;00; 6;58; 1; 1; 2;02;2;070;03
2018;20944;0;5;02;00;01; 5;56; 6; 2; 1;03;1;200;03
2018;20945;0;5;03;02;01; 9;37; 6; 4; 1;03;2;180;03
2018;20946;1;2;04;02;02; 7;42; 1; 4; 1;03;1;100;05
2018;20947;0;5;03;01;02; 6;37; 1; 4; 1;03;3;080;04
2018;20948;1;4;03;00;03;10;81; 6; 1; 1;03;1;300;06
2018;20949;0;2;01;00;01; 2;52; 6; 3; 1;03;2;102;03
2018;20950;0;1;03;00;02; 6;61; 1; 2; 1;04;1;060;05
2018;20951;0;1;05;02;01; 8;62; 1; 1; 1;02;6;109;02
2018;20952;0;4;02;00;02;10;39; 6; 4; 1;02;1;083;05
2018;20953;0;1;02;00;00; 4;85; 1; 1; 2;02;6;090;02
2018;20954;0;2;02;00;02; 5;41; 6; 4; 1;05;2;140;07
2018;20955;0;1;02;00;02; 5;36; 1; 3; 1;03;3;060;05
2018;20956;0;4;01;00;00; 1;85; 6; 1; 2;02;1;180;02
2018;20957;0;3;03;00;02;10;55; 1; 2; 2;03;3;100;05
2018;20958;0;1;05;03;01; 8;31; 1; 4; 1;02;3;120;03
2018;20959;0;4;03;00;00;10;74; 1; 1; 2;02;1;130;02
2018;20960;0;1;02;00;00; 4;65; 1; 2; 2;05;2;090;05
2018;20961;0;1;02;00;02; 5;64; 1; 4; 1;07;2;170;08
2018;20962;0;5;02;00;00; 4;71; 1; 2; 2;03;1; -9;03
2018;20963;0;3;03;01;02; 6;43; 1; 2; 1;03;2;078;05
2018;20964;0;1;02;00;00; 4;65; 1; 2; 2;03;1;058;03
2018;20965;0;1;05;01;01;10;51; 1; 2; 1;03;2;114;03
2018;20966;0;1;02;00;00; 4;73; 1; 2; 2;02;5;076;02
2018;20967;0;4;02;00;00;10;85; 6; 1; 2;02;1;090;03
2018;20968;1;1;02;00;02;10;67; 6; 3; 1;05;1;080;07
2018;20969;0;1;01;00;00; 1;85; 6; 1; 2;03;5;075;03
2018;20970;0;5;02;00;02; 5;57; 6; 2; 1;02;1;100;04
2018;20971;0;1;02;00;00; 5;64; 1; 2; 2;03;2;090;04
2018;20972;0;5;02;00;00; 4;68; 1; 4; 2;05;1;150;05
2018;20973;0;5;03;00;03;10;67; 1; 3; 1;05;2;220;07
2018;20974;0;5;02;00;02; 5;57; 1; 2; 1;04;1;180;06
2018;20975;0;1;02;00;00; 4;69; 1; 3; 2;03;2;120;04
2018;20976;0;1;04;00;01;10;53; 1; 4; 1;04;2;105;04
2018;20977;0;2;03;00;03;10;66; 1; 3; 1;03;1;079;07
2018;20978;0;1;03;01;01; 6;49; 6; 2; 1;02;2;070;03
2018;20979;0;3;04;00;01; 7;38; 6; 3; 1;03;3;050;03
2018;20980;0;5;02;00;02; 5;49; 1; 2; 1;03;1;150;04
2018;20981;0;5;03;00;02;10;56; 6; 2; 1;03;6;075;06
2018;20982;0;1;02;00;00;10;57; 6; 4; 2;01;4;069;01
2018;20983;0;5;02;00;00; 4;80; 1; 3; 2;04;1;100;04
2018;20984;0;5;01;00;00; 1;84; 6; 1; 2;02;1;120;02
2018;20985;0;1;05;03;02; 8;38; 6; 2; 1;03;2;090;05
2018;20986;1;5;02;00;00; 4;71; 1; 3; 2;04;1;120;05
2018;20987;0;4;02;00;02;10;51; 6; 4; 1;03;5;090;04
2018;20988;0;2;01;00;00; 1;83; 6; 1; 2;03;1;060;03
2018;20989;0;3;03;00;02; 6;58; 1; 4; 1;06;2;190;07
2018;20990;0;5;01;00;01; 2;34; 1; 4; 1;02;6;080;02
2018;20991;0;1;02;00;02; 5;55; 1; 4; 1;04;2;083;06
2018;20992;0;5;04;01;00;10;69; 1; 2; 2;02;1;080;03
2018;20993;0;3;01;00;00; 2;50; 6; 1; 2;02;1;045;02
2018;20994;0;1;02;00;00; 4;66; 1; 4; 2;05;1;110;05
2018;20995;0;5;01;00;01; 2;52; 1; 3; 1;03;3;080;03
2018;20996;1;1;01;00;00; 1;85; 6; 2; 2;01;1;100;01
2018;20997;0;4;03;00;02;10;64; 1; 1; 2;03;2;070;06
2018;20998;0;5;02;00;01; 5;56; 1; 2; 1;03;1;090;03
2018;20999;1;3;02;00;01;10;74; 6; 3; 2;05;1;100;06
2018;21000;0;3;02;00;00; 9;51; 6; 3; 2;03;3;065;03
2018;21001;0;3;02;00;02; 5;37; 1; 2; 1;03;2;083;05
2018;21002;1;5;02;00;00;10;79; 1; 2; 2;03;1;250;06
2018;21003;1;5;02;00;00; 4;85; 1; 1; 2;02;1;140;03
2018;21004;0;1;03;00;02;10;58; 1; 4; 1;06;2;090;07
2018;21005;0;3;03;00;02; 6;56; 1; 2; 1;04;1;080;07
2018;21006;1;3;01;00;00; 1;66; 1; 4; 2;04;6;145;04
2018;21007;0;1;01;00;01; 2;62; 1; 4; 1;04;1;089;04
2018;21008;0;4;01;00;00; 1;81; 1; 2; 2;04;1;060;04
2018;21009;0;1;02;00;02; 5;50; 1; 3; 1;-9;1;075;06
2018;21010;0;2;01;00;00; 1;85; 1; 1; 2;04;1;160;04
2018;21011;0;5;05;03;00; 8;40; 6; 1; 2;02;3;075;02
2018;21012;0;4;03;01;01; 6;44; 1; 4; 1;04;1;080;04
2018;21013;0;3;04;01;02; 7;42; 1; 4; 1;07;2;090;09
2018;21014;1;5;02;00;01; 5;58; 1; 2; 1;02;1;185;02
2018;21015;0;1;04;00;00;10;59; 1; 1; 2;-9;1; -9;06
2018;21016;1;2;03;00;03;10;56; 6; 2; 1;02;1;060;05
2018;21017;1;5;04;01;01; 7;55; 1; 2; 1;03;6;110;03
2018;21018;1;1;02;00;00; 5;61; 1; 3; 2;07;1;110;07
2018;21019;0;4;02;00;00; 4;64; 6; 2; 2;02;1;100;04
2018;21020;0;1;01;00;00; 1;72; 1; 4; 2;03;1;090;03
2018;21021;0;1;04;02;01; 7;40; 1; 4; 1;07;2;090;07
2018;21022;0;1;06;01;04;10;52; 1; 4; 1;04;2;080;07
2018;21023;1;5;05;03;02; 8;32; 6; 4; 1;03;2;118;05
2018;21024;0;5;03;00;00;10;85; 1; 1; 2;03;1;124;04
2018;21025;1;1;04;01;00; 9;49; 6; 4; 2;06;3;170;06
2018;21026;0;3;02;00;00; 4;82; 1; 4; 2;05;1;110;05
2018;21027;0;5;01;00;00; 1;80; 6; 1; 2;02;1;080;02
2018;21028;0;5;03;00;01;10;85; 1; 1; 2;02;1; -9;05
2018;21029;0;4;04;01;02; 7;41; 1; 4; 1;04;2;094;05
2018;21030;0;5;02;00;00; 4;83; 1; 1; 2;03;1;156;04
2018;21031;0;1;03;00;01;10;51; 6; 3; 1;02;2;070;02
2018;21032;0;5;04;02;02; 7;43; 1; 4; 1;03;2;088;05
2018;21033;0;4;04;02;02; 7;45; 1; 2; 1;03;2;125;05
2018;21034;0;1;04;00;02; 7;49; 6; 4; 1;05;1;092;07
2018;21035;0;3;02;01;01; 9;46; 6; 4; 1;03;1;090;03
2018;21036;0;5;03;01;02; 6;34; 6; 2; 1;02;3;080;04
2018;21037;0;5;05;00;01; 8;50; 1; 2; 1;04;1;120;04
2018;21038;0;1;02;00;00; 4;68; 1; 4; 2;05;1;285;06
2018;21039;0;5;03;00;01;10;59; 1; 3; 2;  ;1;240;05
2018;21040;0;4;02;00;01; 5;58; 1; 2; 1;04;2;300;04
2018;21041;0;5;02;00;00; 4;82; 1; 1; 2;02;1;160;04
2018;21042;0;3;01;00;00; 1;66; 6; 3; 2;02;1;080;02
2018;21043;0;4;03;01;02; 6;42; 1; 3; 1;05;2;220;07
2018;21044;0;1;02;00;01;10;50; 6; 3; 1;03;3;065;04
2018;21045;0;1;03;00;02;10;65; 6; 2; 2;02;1;065;09
2018;21046;0;1;03;00;01; 9;39; 6; 3; 1;02;3;070;02
2018;21047;0;2;03;00;03;10;58; 6; 4; 1;03;3;110;06
2018;21048;0;1;02;00;02; 5;51; 6; 1; 1;03;3;055;05
2018;21049;1;5;04;02;02; 7;35; 6; 4; 1;03;2;090;06
2018;21050;0;3;06;01;04;10;51; 1; 2; 1;03;2;200;06
2018;21051;0;1;05;00;03;10;58; 6; 3; 1;04;1;089;06
2018;21052;0;4;04;02;02; 7;45; 6; 4; 1;03;2;090;07
2018;21053;0;3;03;00;01; 6;57; 1; 2; 1;03;2;090;04
2018;21054;0;5;01;00;00; 2;46; 6; 3; 2;01;1;300;01
2018;21055;0;3;05;01;02; 8;52; 1; 4; 1;07;2;270;08
2018;21056;0;4;02;00;02; 5;28; 6; 3; 1;03;3;065;06
2018;21057;0;1;01;00;00; 1;72; 6; 2; 2;02;1;088;02
2018;21058;1;2;01;00;00; 1;71; 6; 2; 2;05;1;072;05
2018;21059;0;3;01;00;00; 2;64; 1; 1; 2;02;3;070;02
2018;21060;0;5;04;02;02; 7;41; 1; 2; 1;02;1;200;04
2018;21061;0;1;02;00;00; 4;77; 1; 1; 2;02;4;055;02
2018;21062;0;1;01;00;00; 1;71; 6; 1; 2;06;1;105;06
2018;21063;0;4;04;02;02; 7;38; 6; 3; 1;02;5;105;05
2018;21064;0;5;02;00;01;10;84; 6; 1; 2;02;1;138;02
2018;21065;0;1;04;01;02; 7;49; 6; 4; 1;07;2;120;07
2018;21066;0;3;03;00;01; 6;53; 1; 2; 1;04;1;150;04
2018;21067;0;5;02;00;00; 4;73; 1; 2; 2;02;1;100;03
2018;21068;1;5;04;02;02; 7;44; 1; 1; 1;05;2;100;07
2018;21069;0;5;03;00;01; 6;56; 1; 3; 2;04;1;085;05
2018;21070;0;5;02;00;00; 5;62; 1; 3; 2;04;1;170;04
2018;21071;0;1;04;00;03;10;60; 1; 4; 1;07;1;160;09
2018;21072;0;2;03;00;01; 6;44; 1; 2; 1;04;2;078;04
2018;21073;0;5;01;00;00; 2;58; 6; 2; 2;02;2;065;02
2018;21074;0;2;02;00;01; 5;61; 6; 2; 1;03;1;065;05
2018;21075;0;2;02;00;00; 4;76; 1; 2; 2;02;1;115;03
2018;21076;0;1;02;00;00; 4;69; 1; 1; 2;03;1;100;04
2018;21077;1;5;04;00;02;10;75; 1; 4; 2;07;1;300;09
2018;21078;1;5;03;00;01;10;85; 1; 1; 2;02;1;080;02
2018;21079;0;2;02;00;02; 5;32; 1; 4; 1;06;2;067;07
2018;21080;1;2;04;01;02; 7;50; 6; 4; 1;07;2;148;08
2018;21081;0;5;02;00;00;10;82; 6; 1; 2;02;1;063;04
2018;21082;0;1;01;00;00; 2;46; 1; 2; 2;03;4;080;03
2018;21083;0;3;02;00;01;10;85; 6; 1; 2;03;1; -9;04
2018;21084;0;2;04;02;02; 7;31; 1; 2; 1;03;2;085;05
2018;21085;0;3;04;02;01; 7;59; 1; 4; 1;06;3;100;06
2018;21086;0;4;06;01;04;10;44; 6; 4; 1;03;2;130;07
2018;21087;0;5;01;00;00; 2;57; 6; 2; 2;  ;1;090;01
2018;21088;0;3;02;00;00; 4;75; 6; 2; 2;02;1;070;04
2018;21089;0;3;02;00;02; 5;54; 1; 3; 1;-9;3; -9;06
2018;21090;0;1;01;00;01; 2;33; 6; 4; 1;07;3;060;07
2018;21091;0;3;03;00;02; 6;58; 6; 4; 1;05;1;200;07
2018;21092;0;5;02;00;01; 5;63; 1; 2; 2;04;1;070;06
2018;21093;0;5;02;00;01; 5;63; 1; 2; 1;03;2; -9;03
2018;21094;0;3;01;00;01; 2;59; 6; 1; 1;02;3;060;02
2018;21095;1;3;03;00;01;10;45; 6; 4; 1;04;2;100;07
2018;21096;0;5;02;00;00; 4;81; 1; 2; 2;05;1;103;05
2018;21097;0;5;02;00;01;10;48; 1; 2; 1;02;5;063;04
2018;21098;1;1;03;00;01; 6;59; 1; 2; 1;02;1;087;02
2018;21099;0;1;02;00;00; 4;66; 1; 2; 2;03;1;100;03
2018;21100;0;5;02;00;00; 4;79; 1; 1; 2;03;1;090;03
2018;21101;0;4;03;00;00;10;60; 1; 1; 2;01;1;080;02
2018;21102;0;3;02;00;00;10;75; 6; 1; 2;02;1;100;03
2018;21103;0;5;02;00;00;10;81; 6; 1; 2;02;1;080;03
2018;21104;0;1;02;00;00; 4;66; 1; 2; 2;03;2;064;04
2018;21105;0;3;04;01;01;10;67; 1; 1; 2;03;1;110;04
2018;21106;0;2;02;00;00; 4;72; 1; 2; 2;04;1;065;04
2018;21107;0;1;02;00;01; 4;72; 1; 3; 2;06;1;075;07
2018;21108;0;5;03;00;02; 6;52; 1; 3; 1;03;1;095;03
2018;21109;0;1;06;03;02;10;37; 1; 1; 1;04;3;085;05
2018;21110;0;2;01;00;00; 1;76; 6; 2; 2;03;1;080;03
2018;21111;0;5;03;00;00;10;48; 1; 1; 2;-9;3;065;06
2018;21112;0;5;03;01;01; 6;42; 1; 4; 1;03;1;120;03
2018;21113;0;2;03;00;00; 6;73; 1; 1; 2;  ;6;090;01
2018;21114;0;5;02;00;02;10;51; 6; 2; 1;02;1;190;04
2018;21115;0;4;03;00;01; 6;55; 1; 4; 1;03;2;085;03
2018;21116;0;1;05;03;02; 8;46; 1; 3; 1;03;2;120;05
2018;21117;0;4;02;00;02;10;58; 1; 2; 1;03;1;150;07
2018;21118;0;1;03;00;01;10;68; 1; 4; 2;05;1;092;07
2018;21119;0;5;03;00;01;10;57; 6; 3; 1;04;1;300;05
2018;21120;0;4;04;01;01; 7;34; 1; 1; 1;02;2;040;02
2018;21121;0;5;01;00;01; 2;33; 1; 4; 1;04;3;090;04
2018;21122;0;1;04;03;01; 9;32; 6; 1; 1;02;2;048;02
2018;21123;0;2;02;00;00;10;81; 1; 3; 2;04;1;120;04
2018;21124;0;1;03;01;01; 6;36; 1; 4; 1;03;1;070;03
2018;21125;0;1;02;00;02;10;56; 6; 4; 1;03;1;150;06
